InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
569630,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,05-10-2011 11:44,0.83,13458.0,United Kingdom
545714,82482,WOODEN PICTURE FRAME WHITE FINISH,4,07-03-2011 10:12,4.96,,United Kingdom
568791,22421,LIPSTICK PEN FUSCHIA,12,29-09-2011 09:51,0.42,16650.0,United Kingdom
542691,84978,HANGING HEART JAR T-LIGHT HOLDER,72,31-01-2011 12:34,1.06,13408.0,United Kingdom
538168,22731,3D CHRISTMAS STAMPS STICKERS ,9,09-12-2010 19:23,1.25,14702.0,United Kingdom
579692,21169,YOU'RE CONFUSING ME METAL SIGN ,48,30-11-2011 14:05,1.45,12433.0,Norway
574316,48129,DOORMAT TOPIARY,4,03-11-2011 18:45,8.25,17351.0,United Kingdom
558613,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,30-06-2011 15:46,1.95,14911.0,EIRE
568558,22866,HAND WARMER SCOTTY DOG DESIGN,2,27-09-2011 16:28,2.1,16354.0,United Kingdom
573585,22367,CHILDRENS APRON SPACEBOY DESIGN,1,31-10-2011 14:41,4.13,,United Kingdom
566283,21166,COOK WITH WINE METAL SIGN ,12,11-09-2011 14:34,2.08,17838.0,United Kingdom
576274,20978,36 PENCILS TUBE SKULLS,1,14-11-2011 14:24,1.25,17793.0,United Kingdom
570690,23392,SPACEBOY ROCKET LOLLY MAKERS,1,11-10-2011 16:37,4.13,,United Kingdom
557316,22906,12 MESSAGE CARDS WITH ENVELOPES,2,19-06-2011 16:04,1.65,17299.0,United Kingdom
578303,47566,PARTY BUNTING,8,23-11-2011 15:39,4.95,14733.0,United Kingdom
575947,21232,STRAWBERRY CERAMIC TRINKET POT,17,13-11-2011 11:50,2.46,,United Kingdom
572549,21116,OWL DOORSTOP,1,24-10-2011 17:03,8.29,,United Kingdom
545587,22616,PACK OF 12 LONDON TISSUES ,12,04-03-2011 09:46,0.29,14796.0,United Kingdom
539488,22300,COFFEE MUG DOG + BALL DESIGN,12,20-12-2010 09:37,2.55,12377.0,Switzerland
581425,22659,LUNCH BOX I LOVE LONDON,1,08-12-2011 15:31,1.95,14796.0,United Kingdom
544766,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,23-02-2011 11:09,4.96,,United Kingdom
538566,22567,20 DOLLY PEGS RETROSPOT,1,13-12-2010 11:21,2.51,,United Kingdom
563500,22915,ASSORTED BOTTLE TOP  MAGNETS ,120,16-08-2011 17:25,0.36,15856.0,United Kingdom
570229,21991,BOHEMIAN COLLAGE STATIONERY SET,1,09-10-2011 13:30,1.25,15756.0,United Kingdom
561209,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,25-07-2011 16:57,2.46,,United Kingdom
550986,22318,FIVE HEART HANGING DECORATION,1,21-04-2011 18:06,5.79,,United Kingdom
575141,20728,LUNCH BAG CARS BLUE,10,08-11-2011 15:35,1.65,15615.0,United Kingdom
536842,47590B,PINK HAPPY BIRTHDAY BUNTING,6,02-12-2010 18:45,5.45,17552.0,United Kingdom
572087,21209,MULTICOLOUR HONEYCOMB FAN,12,20-10-2011 14:30,0.39,12683.0,France
538566,85132A,CHARLIE + LOLA BISCUITS TINS,1,13-12-2010 11:21,8.47,,United Kingdom
542890,21169,YOU'RE CONFUSING ME METAL SIGN ,5,01-02-2011 13:25,1.69,15311.0,United Kingdom
566913,22152,PLACE SETTING WHITE STAR,24,15-09-2011 14:07,0.42,17602.0,United Kingdom
563712,22728,ALARM CLOCK BAKELIKE PINK,4,18-08-2011 15:44,3.75,12680.0,France
573362,21441,BLUE BIRDHOUSE DECORATION,12,30-10-2011 13:06,0.85,12597.0,Spain
567085,48138,DOORMAT UNION FLAG,2,16-09-2011 12:38,8.25,12434.0,Australia
580544,22561,WOODEN SCHOOL COLOURING SET,12,05-12-2011 09:15,1.65,15156.0,United Kingdom
580468,22227,HANGING HEART MIRROR DECORATION ,4,04-12-2011 12:31,0.65,12748.0,United Kingdom
580115,23379,PACK OF 12 RED APPLE TISSUES,1,01-12-2011 16:22,0.83,,United Kingdom
579103,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,28-11-2011 11:39,1.25,18041.0,United Kingdom
569100,23389,SPACEBOY MINI BACKPACK,2,30-09-2011 12:19,4.15,12748.0,United Kingdom
545709,22556,PLASTERS IN TIN CIRCUS PARADE ,12,07-03-2011 09:49,1.65,12708.0,Germany
545221,22963,JAM JAR WITH GREEN LID,12,01-03-2011 08:35,0.85,14740.0,United Kingdom
572306,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,23-10-2011 15:11,1.45,17841.0,United Kingdom
552231,22433,WATERING CAN GREEN DINOSAUR,2,06-05-2011 15:47,1.95,17364.0,United Kingdom
569896,21373,MIRRORED WALL ART SNOWFLAKES,4,06-10-2011 15:58,0.75,,United Kingdom
568094,22600,CHRISTMAS RETROSPOT STAR WOOD,12,23-09-2011 14:43,0.85,15807.0,United Kingdom
564961,23060,HEART BEADED TRELLIS DECORATION,6,31-08-2011 14:28,2.08,14525.0,United Kingdom
558614,21519,GIN & TONIC DIET GREETING CARD ,1,30-06-2011 15:56,0.83,,United Kingdom
562156,72741,GRAND CHOCOLATECANDLE,18,03-08-2011 11:35,1.45,14401.0,United Kingdom
541870,21993,FLORAL FOLK STATIONERY SET,1,24-01-2011 09:39,2.46,,United Kingdom
547349,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,22-03-2011 12:02,6.75,15132.0,United Kingdom
556636,20725,LUNCH BAG RED RETROSPOT,1,13-06-2011 15:30,4.13,,United Kingdom
569372,85032D,YULETIDE IMAGES GIFT WRAP SET,1,03-10-2011 16:04,1.63,,United Kingdom
550805,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,20-04-2011 15:38,5.45,13162.0,United Kingdom
569739,35964,FOLKART CLIP ON STARS,36,06-10-2011 10:48,0.39,14911.0,EIRE
540779,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,11-01-2011 11:18,2.95,15346.0,United Kingdom
558371,20961,STRAWBERRY BATH SPONGE ,2,28-06-2011 15:44,2.46,,United Kingdom
567742,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,22-09-2011 10:47,0.83,14261.0,United Kingdom
543630,21446,12 RED ROSE PEG PLACE SETTINGS,2,10-02-2011 16:01,1.25,15046.0,United Kingdom
538168,22111,SCOTTIE DOG HOT WATER BOTTLE,2,09-12-2010 19:23,4.95,14702.0,United Kingdom
564848,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,60,30-08-2011 15:37,1.25,16928.0,United Kingdom
542103,21063,PARTY INVITES JAZZ HEARTS,12,25-01-2011 13:26,0.85,13198.0,United Kingdom
553671,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,12,18-05-2011 12:37,2.1,13659.0,United Kingdom
581356,22969,HOMEMADE JAM SCENTED CANDLES,12,08-12-2011 12:28,1.45,17830.0,United Kingdom
538518,20712,JUMBO BAG WOODLAND ANIMALS,3,12-12-2010 16:14,1.95,14505.0,United Kingdom
538524,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,13-12-2010 09:35,0.85,,United Kingdom
546388,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,11-03-2011 13:42,8.29,,United Kingdom
541849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,23-01-2011 13:34,2.95,13230.0,United Kingdom
536759,21844,RED RETROSPOT MUG,6,02-12-2010 14:26,2.95,16781.0,United Kingdom
560918,23296,SET OF 6 TEA TIME BAKING CASES,12,21-07-2011 18:27,1.25,14849.0,United Kingdom
540095,22292,HANGING CHICK  YELLOW DECORATION,4,04-01-2011 15:40,1.45,14553.0,United Kingdom
570000,23245,SET OF 3 REGENCY CAKE TINS,4,07-10-2011 08:55,4.95,12420.0,Cyprus
550470,79030G,TUMBLER NEW ENGLAND,1,18-04-2011 13:49,5.79,,United Kingdom
547385,22087,PAPER BUNTING WHITE LACE,4,22-03-2011 15:48,5.79,,United Kingdom
559055,21754,HOME BUILDING BLOCK WORD,1,05-07-2011 17:09,11.63,,United Kingdom
572283,22899,CHILDREN'S APRON DOLLY GIRL ,2,23-10-2011 11:42,2.1,15000.0,United Kingdom
578844,21871,SAVE THE PLANET MUG,1,25-11-2011 16:14,3.29,,United Kingdom
543164,22789,T-LIGHT HOLDER SWEETHEART HANGING,4,03-02-2011 19:32,1.95,13208.0,United Kingdom
537237,22807,SET OF 6 T-LIGHTS TOADSTOOLS,1,06-12-2010 09:58,5.91,,United Kingdom
580469,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,04-12-2011 12:32,1.25,14583.0,United Kingdom
550334,48138,DOORMAT UNION FLAG,1,17-04-2011 14:09,7.95,17320.0,United Kingdom
562517,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,05-08-2011 12:27,0.55,15719.0,United Kingdom
556579,23167,SMALL CERAMIC TOP STORAGE JAR ,12,13-06-2011 14:16,0.83,15069.0,United Kingdom
562850,22356,CHARLOTTE BAG PINK POLKADOT,30,10-08-2011 10:08,0.85,14680.0,United Kingdom
552244,22296,HEART IVORY TRELLIS LARGE,1,06-05-2011 19:39,1.65,12748.0,United Kingdom
542246,21756,BATH BUILDING BLOCK WORD,3,26-01-2011 15:31,5.95,15227.0,United Kingdom
537224,22153,ANGEL DECORATION STARS ON DRESS,48,05-12-2010 16:24,0.42,13174.0,United Kingdom
572549,21329,DINOSAURS  WRITING SET ,1,24-10-2011 17:03,3.29,,United Kingdom
553718,37446,MINI CAKE STAND WITH HANGING CAKES,1,18-05-2011 16:14,3.29,,United Kingdom
569374,23640,SET 10 CARDS SCOTTIE DOG 17211,1,03-10-2011 16:14,2.49,,United Kingdom
569143,21499,BLUE POLKADOT WRAP,25,30-09-2011 15:04,0.42,15867.0,United Kingdom
578354,23583,LUNCH BAG PAISLEY PARK  ,20,24-11-2011 10:12,1.65,17139.0,United Kingdom
541292,22133,PINK LOVE HEART SHAPE CUP,12,17-01-2011 13:30,0.85,15596.0,United Kingdom
570886,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,18,13-10-2011 10:23,3.81,13777.0,United Kingdom
552320,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,09-05-2011 08:26,2.55,13985.0,United Kingdom
579145,23300,GARDENERS KNEELING PAD CUP OF TEA ,24,28-11-2011 13:13,1.65,14597.0,United Kingdom
576876,22865,HAND WARMER OWL DESIGN,4,16-11-2011 16:42,2.1,16804.0,United Kingdom
581436,22727,ALARM CLOCK BAKELIKE RED ,4,08-12-2011 16:18,3.75,17491.0,United Kingdom
575177,21750,LARGE SKULL WINDMILL,1,08-11-2011 18:41,4.13,,United Kingdom
547090,85150,LADIES & GENTLEMEN METAL SIGN,6,20-03-2011 16:12,2.55,17230.0,United Kingdom
550496,22132,RED LOVE HEART SHAPE CUP,2,18-04-2011 15:05,0.85,,United Kingdom
570479,22553,PLASTERS IN TIN SKULLS,6,10-10-2011 16:58,1.65,17589.0,United Kingdom
580983,22961,JAM MAKING SET PRINTED,12,06-12-2011 16:26,3.29,,United Kingdom
562339,20724,RED RETROSPOT CHARLOTTE BAG,4,04-08-2011 11:59,0.85,13571.0,United Kingdom
564305,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,24-08-2011 12:20,1.45,14875.0,United Kingdom
565519,22698,PINK REGENCY TEACUP AND SAUCER,6,05-09-2011 11:52,2.95,12502.0,Spain
559816,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,12-07-2011 16:11,2.46,,United Kingdom
540848,90190B,GOLD/AMBER DROP EARRINGS W LEAF,2,12-01-2011 09:26,2.96,,United Kingdom
567866,23169,CLASSIC GLASS COOKIE JAR,6,22-09-2011 14:13,4.15,16669.0,United Kingdom
563425,23320,GIANT 50'S CHRISTMAS CRACKER,24,16-08-2011 11:37,2.89,15140.0,United Kingdom
580679,21718,RED METAL BEACH SPADE ,12,05-12-2011 14:49,1.25,18198.0,United Kingdom
549368,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,08-04-2011 11:26,0.85,18036.0,United Kingdom
540995,84870B,BLUE GEISHA GIRL ,1,13-01-2011 09:30,2.46,,United Kingdom
564383,23245,SET OF 3 REGENCY CAKE TINS,16,25-08-2011 10:49,4.15,15251.0,United Kingdom
550471,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,18-04-2011 13:52,5.79,,United Kingdom
560569,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,19-07-2011 14:04,5.95,12480.0,Germany
567671,21786,POLKADOT RAIN HAT ,1,21-09-2011 15:34,0.83,,United Kingdom
547730,22649,STRAWBERRY FAIRY CAKE TEAPOT,3,25-03-2011 11:01,4.95,14796.0,United Kingdom
561247,23235,STORAGE TIN VINTAGE LEAF,6,26-07-2011 11:38,2.89,16592.0,United Kingdom
541421,20717,STRAWBERRY SHOPPER BAG,30,17-01-2011 17:44,0.83,,United Kingdom
545035,82600,NO SINGING METAL SIGN,6,25-02-2011 17:03,2.1,15078.0,United Kingdom
579301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,29-11-2011 11:32,2.95,18118.0,United Kingdom
567424,21913,VINTAGE SEASIDE JIGSAW PUZZLES,1,20-09-2011 11:16,3.75,16369.0,United Kingdom
551136,22430,ENAMEL WATERING CAN CREAM,4,26-04-2011 13:05,4.95,15301.0,United Kingdom
543518,85232A,SET/3 POLKADOT STACKING TINS,24,09-02-2011 11:21,4.25,12753.0,Japan
544304,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,17-02-2011 13:47,2.1,18125.0,United Kingdom
571716,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,18-10-2011 17:05,1.25,,United Kingdom
575868,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,11-11-2011 12:44,1.65,12985.0,United Kingdom
546389,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,11-03-2011 13:56,7.95,16801.0,United Kingdom
539434,84375,SET OF 20 KIDS COOKIE CUTTERS,1,17-12-2010 14:41,4.21,,United Kingdom
574965,22733,3D TRADITIONAL CHRISTMAS STICKERS,3,08-11-2011 10:44,1.25,17964.0,United Kingdom
581219,23266,SET OF 3 WOODEN STOCKING DECORATION,4,08-12-2011 09:28,2.46,,United Kingdom
567167,22727,ALARM CLOCK BAKELIKE RED ,1,18-09-2011 12:21,3.75,15547.0,United Kingdom
568955,84988,SET OF 72 PINK HEART PAPER DOILIES,12,29-09-2011 15:40,1.45,13759.0,United Kingdom
578347,22944,CHRISTMAS METAL POSTCARD WITH BELLS,18,24-11-2011 09:26,0.97,,United Kingdom
540700,21577,SAVE THE PLANET COTTON TOTE BAG,12,11-01-2011 09:47,2.25,12393.0,Australia
537648,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,07-12-2010 15:48,1.25,12839.0,United Kingdom
543172,22149,FELTCRAFT 6 FLOWER FRIENDS,1,04-02-2011 09:11,4.96,,United Kingdom
547785,22520,CHILDS GARDEN TROWEL BLUE ,2,25-03-2011 11:41,0.85,13097.0,United Kingdom
546133,21914,BLUE HARMONICA IN BOX ,12,09-03-2011 15:20,1.25,14291.0,United Kingdom
579286,84692,BOX OF 24 COCKTAIL PARASOLS,1,29-11-2011 10:57,0.42,17772.0,United Kingdom
579881,35599B,BLACK CHRISTMAS TREE 120CM,12,30-11-2011 17:22,1.95,12429.0,Denmark
561799,22485,SET OF 2 WOODEN MARKET CRATES,2,29-07-2011 13:46,12.75,15776.0,United Kingdom
562670,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,08-08-2011 13:42,2.95,14911.0,EIRE
569936,22180,RETROSPOT LAMP,2,06-10-2011 17:52,9.95,17490.0,United Kingdom
568152,23231,WRAP  VINTAGE DOILY ,25,25-09-2011 11:40,0.42,16480.0,United Kingdom
554075,37446,MINI CAKE STAND WITH HANGING CAKES,8,22-05-2011 11:29,1.45,16038.0,United Kingdom
575855,21671,RED SPOT CERAMIC DRAWER KNOB,2,11-11-2011 12:24,1.45,14527.0,United Kingdom
562610,21891,TRADITIONAL WOODEN SKIPPING ROPE,432,08-08-2011 11:56,1.25,16333.0,United Kingdom
558311,23144,ZINC T-LIGHT HOLDER STARS SMALL,144,28-06-2011 11:22,0.72,14646.0,Netherlands
562348,23051,RECYCLED ACAPULCO MAT BLUE,2,04-08-2011 12:36,8.25,17511.0,United Kingdom
542620,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,31-01-2011 08:56,8.5,13089.0,United Kingdom
563638,22315,200 RED + WHITE BENDY STRAWS,96,18-08-2011 10:36,1.06,15311.0,United Kingdom
558862,22082,RIBBON REEL STRIPES DESIGN ,10,04-07-2011 12:25,1.65,13901.0,United Kingdom
556484,84673B,BLUE FLY SWAT,3,12-06-2011 13:17,0.65,16938.0,United Kingdom
546896,23051,RECYCLED ACAPULCO MAT BLUE,1,17-03-2011 18:24,16.63,,United Kingdom
546007,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,2,08-03-2011 15:34,0.83,,United Kingdom
576329,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,6,14-11-2011 15:22,1.25,,United Kingdom
566675,23432,PRETTY HANGING QUILTED HEARTS,12,14-09-2011 11:42,0.83,15105.0,United Kingdom
544888,20998,ROSE DU SUD OVEN GLOVE,6,24-02-2011 11:55,2.95,14231.0,United Kingdom
548404,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,31-03-2011 09:38,1.49,16398.0,United Kingdom
554280,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,23-05-2011 13:35,1.25,14817.0,United Kingdom
536401,22428,ENAMEL FIRE BUCKET CREAM,2,01-12-2010 11:21,6.95,15862.0,United Kingdom
580729,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,05-12-2011 17:24,1.25,,United Kingdom
570842,22113,GREY HEART HOT WATER BOTTLE,4,12-10-2011 14:21,4.25,17676.0,United Kingdom
545423,22424,ENAMEL BREAD BIN CREAM,1,02-03-2011 14:34,12.75,15643.0,United Kingdom
572552,51014A,"FEATHER PEN,HOT PINK",20,24-10-2011 17:07,0.83,14096.0,United Kingdom
540943,20972,PINK CREAM FELT CRAFT TRINKET BOX ,5,12-01-2011 12:31,1.25,17841.0,United Kingdom
575661,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,10,10-11-2011 14:39,2.89,12617.0,France
537638,84946,ANTIQUE SILVER TEA GLASS ETCHED,54,07-12-2010 15:28,2.51,,United Kingdom
581405,22099,CARAVAN SQUARE TISSUE BOX,1,08-12-2011 13:50,0.39,13521.0,United Kingdom
563189,47566,PARTY BUNTING,4,12-08-2011 15:22,4.95,12682.0,France
577504,22097,SWALLOW SQUARE TISSUE BOX,4,20-11-2011 12:36,0.39,14159.0,United Kingdom
575516,23531,WALL ART BIG LOVE ,3,10-11-2011 10:45,6.95,17340.0,United Kingdom
575896,79051A,SMOKEY GREY COLOUR GLASS,48,11-11-2011 14:52,0.29,12480.0,Germany
540288,21158,MOODY GIRL DOOR HANGER ,1,06-01-2011 12:45,1.45,17634.0,United Kingdom
C549786,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,-24,12-04-2011 11:58,1.69,14071.0,United Kingdom
568215,23176,ABC TREASURE BOOK BOX ,8,26-09-2011 08:38,2.25,13390.0,United Kingdom
571652,23076,ICE CREAM SUNDAE LIP GLOSS,24,18-10-2011 12:17,1.25,,Hong Kong
545320,22935,BAKING MOULD ROSE MILK CHOCOLATE,72,01-03-2011 14:47,2.75,14156.0,EIRE
556721,22927,GREEN GIANT GARDEN THERMOMETER,2,14-06-2011 11:23,5.95,15218.0,United Kingdom
580536,22302,COFFEE MUG PEARS  DESIGN,6,04-12-2011 16:07,2.55,12490.0,France
553549,82551,LAUNDRY 15C METAL SIGN,1,17-05-2011 16:09,2.46,,United Kingdom
559898,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2,13-07-2011 12:18,2.89,16225.0,United Kingdom
574249,21809,CHRISTMAS HANGING TREE WITH BELL,1,03-11-2011 13:01,0.39,16347.0,United Kingdom
574936,23366,SET 12 COLOURING PENCILS DOILY,3,07-11-2011 17:06,0.65,13066.0,United Kingdom
581570,22834,HAND WARMER BABUSHKA DESIGN,12,09-12-2011 11:59,2.1,12662.0,Germany
546649,84988,SET OF 72 PINK HEART PAPER DOILIES,2,15-03-2011 14:17,3.75,,United Kingdom
565150,23325,RUSTIC STRAWBERRY JAM POT SMALL,12,01-09-2011 14:26,1.45,14298.0,United Kingdom
554986,21329,DINOSAURS  WRITING SET ,3,29-05-2011 12:35,1.65,14451.0,United Kingdom
567910,22090,PAPER BUNTING RETROSPOT,12,22-09-2011 16:58,2.95,12437.0,France
562955,21257,VICTORIAN SEWING BOX MEDIUM,6,11-08-2011 10:14,15.79,,United Kingdom
562341,22385,JUMBO BAG SPACEBOY DESIGN,2,04-08-2011 12:13,2.08,15005.0,United Kingdom
540992,22077,6 RIBBONS RUSTIC CHARM,4,12-01-2011 16:57,1.65,17364.0,United Kingdom
536876,21098,CHRISTMAS TOILET ROLL,17,03-12-2010 11:36,2.51,,United Kingdom
569238,22085,PAPER CHAIN KIT SKULLS ,3,02-10-2011 15:52,2.95,17954.0,United Kingdom
543275,90010E,AMBER GLASS/SILVER BRACELET,1,06-02-2011 12:49,8.95,13584.0,United Kingdom
566329,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,12-09-2011 12:20,4.95,14527.0,United Kingdom
538349,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,10-12-2010 14:59,3.81,,United Kingdom
569965,22667,RECIPE BOX RETROSPOT ,4,06-10-2011 18:47,2.95,18109.0,United Kingdom
564818,22383,LUNCH BAG SUKI DESIGN ,2,30-08-2011 12:10,4.13,,United Kingdom
551008,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,26-04-2011 09:50,4.13,,United Kingdom
537764,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,08-12-2010 12:06,4.25,16893.0,United Kingdom
545996,23184,BULL DOG BOTTLE OPENER,6,08-03-2011 14:12,4.95,14367.0,United Kingdom
545713,22112,CHOCOLATE HOT WATER BOTTLE,1,07-03-2011 10:11,5.79,,United Kingdom
572662,23316,RED REFECTORY CLOCK ,1,25-10-2011 12:54,9.95,15443.0,United Kingdom
541523,21534,DAIRY MAID LARGE MILK JUG,2,19-01-2011 10:09,4.95,17708.0,United Kingdom
544452,85125,SMALL ROUND CUT GLASS CANDLESTICK,2,20-02-2011 12:32,4.95,14162.0,United Kingdom
571430,22617,BAKING SET SPACEBOY DESIGN,24,17-10-2011 12:51,4.25,13090.0,United Kingdom
552883,23175,REGENCY MILK JUG PINK ,48,12-05-2011 10:13,2.75,14646.0,Netherlands
581219,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,08-12-2011 09:28,3.29,,United Kingdom
560451,22956,36 FOIL HEART CAKE CASES,12,19-07-2011 09:50,2.1,14911.0,EIRE
578925,22972,CHILDREN'S SPACEBOY MUG,3,27-11-2011 12:13,1.65,17365.0,United Kingdom
561915,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,01-08-2011 11:23,1.25,14408.0,United Kingdom
C556268,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,09-06-2011 19:34,2.95,13317.0,United Kingdom
542893,21136,PAINTED METAL PEARS ASSORTED,16,01-02-2011 13:36,1.69,18202.0,United Kingdom
545526,22697,GREEN REGENCY TEACUP AND SAUCER,2,03-03-2011 13:14,2.95,17789.0,United Kingdom
574691,22766,PHOTO FRAME CORNICE,2,06-11-2011 13:17,2.95,14174.0,United Kingdom
580644,22508,DOORSTOP RETROSPOT HEART,1,05-12-2011 13:10,3.75,16904.0,United Kingdom
554058,22680,FRENCH BLUE METAL DOOR SIGN 5,1,20-05-2011 16:04,1.25,17757.0,United Kingdom
576326,23321,SMALL WHITE HEART OF WICKER,4,14-11-2011 15:18,1.65,16504.0,United Kingdom
C543635,84949,SILVER HANGING T-LIGHT HOLDER,-6,10-02-2011 16:33,1.65,13894.0,United Kingdom
553869,23173,REGENCY TEAPOT ROSES ,2,19-05-2011 14:27,9.95,15394.0,United Kingdom
538148,85152,HAND OVER THE CHOCOLATE   SIGN ,2,09-12-2010 16:26,4.21,,United Kingdom
569415,23351,ROLL WRAP 50'S CHRISTMAS,1,04-10-2011 10:14,2.46,,United Kingdom
564974,22672,FRENCH BATHROOM SIGN BLUE METAL,1,31-08-2011 15:32,3.29,,United Kingdom
541497,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,15,18-01-2011 15:19,1.63,,United Kingdom
555399,20726,LUNCH BAG WOODLAND,3,02-06-2011 17:41,1.65,15555.0,United Kingdom
576617,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,15-11-2011 16:57,10.79,,United Kingdom
581123,22158,3 HEARTS HANGING DECORATION RUSTIC,8,07-12-2011 12:34,2.95,15750.0,United Kingdom
545333,35915C,PEACH KNITTED HEN ,3,01-03-2011 16:22,0.83,,United Kingdom
578544,23525,WALL ART BUFFALO BILL ,6,24-11-2011 15:01,3.75,17096.0,United Kingdom
562162,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,03-08-2011 12:03,9.95,12841.0,United Kingdom
564198,21787,RAIN PONCHO RETROSPOT,2,23-08-2011 17:18,0.85,14418.0,United Kingdom
541592,22438,BALLOON ART MAKE YOUR OWN FLOWERS,4,19-01-2011 15:08,1.63,,United Kingdom
539836,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,22-12-2010 13:46,2.95,17894.0,United Kingdom
538831,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,14-12-2010 13:02,1.65,18144.0,United Kingdom
574328,22580,ADVENT CALENDAR GINGHAM SACK,12,04-11-2011 09:05,5.95,13081.0,United Kingdom
575176,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,08-11-2011 18:29,2.46,,United Kingdom
579408,23123,COCKTAIL SWORDS 50 PIECES,1,29-11-2011 12:34,0.83,14701.0,United Kingdom
579257,23681,LUNCH BAG RED VINTAGE DOILY,100,29-11-2011 08:14,1.45,15619.0,United Kingdom
568654,72818,CHRISTMAS DECOUPAGE CANDLE,12,28-09-2011 12:20,0.85,14911.0,EIRE
565920,23158,SET OF 5 LUCKY CAT MAGNETS ,12,08-09-2011 08:56,2.08,15298.0,United Kingdom
559310,21927,BLUE/CREAM STRIPE CUSHION COVER ,12,07-07-2011 13:33,1.25,15505.0,United Kingdom
575516,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,10-11-2011 10:45,4.15,17340.0,United Kingdom
536840,84991,60 TEATIME FAIRY CAKE CASES,24,02-12-2010 18:27,0.55,12738.0,Germany
559038,22489,PACK OF 12 TRADITIONAL CRAYONS,5,05-07-2011 15:31,1.25,,United Kingdom
544453,22117,METAL SIGN HER DINNER IS SERVED ,2,20-02-2011 13:06,2.95,17214.0,United Kingdom
580367,22745,POPPY'S PLAYHOUSE BEDROOM ,1,02-12-2011 16:39,4.13,,United Kingdom
566421,23109,PACK OF SIX LED TEA LIGHTS,18,12-09-2011 13:55,2.89,12924.0,United Kingdom
559527,85152,HAND OVER THE CHOCOLATE   SIGN ,6,10-07-2011 11:24,2.1,17787.0,United Kingdom
551468,22457,NATURAL SLATE HEART CHALKBOARD ,2,28-04-2011 16:21,5.79,,United Kingdom
566033,22633,HAND WARMER UNION JACK,3,08-09-2011 13:07,2.1,16031.0,United Kingdom
537963,37449,CERAMIC CAKE STAND + HANGING CAKES,2,09-12-2010 11:30,9.95,13369.0,United Kingdom
550911,23008,DOLLY GIRL BABY GIFT SET,1,21-04-2011 13:11,16.95,12354.0,Spain
